doc_id,title,country,year,languages,resource_type,planipolis_page_url,document_url,local_filename,source_row_number,word_count,text_chars
nep_798e660cc5,Programme décennal de développement de l'éducation: les grandes orientations de la politique éducative,Mali,2000,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2000/programme-d%C3%A9cennal-de-d%C3%A9veloppement-de-l%C3%A9ducation-les-grandes-orientations-de-la-politique,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_prodec.pdf,mali_prodec.pdf,540,22411,150200
nep_49c5816f3b,Cadre de dépenses à moyen terme du secteur de l'éducation 2006-2008,Mali,2006,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2006/cadre-de-d%C3%A9penses-%C3%A0-moyen-terme-du-secteur-de-l%C3%A9ducation-2006-2008-4099,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_cadre_depenses_2006-2008.pdf,mali_cadre_depenses_2006-2008.pdf,515,35777,213482
nep_c792d2dc3c,Mali. Proposition de plan d'action pour la mise en oeuvre accelerée du PISE 2 pour la scolarisation primaire universelle,Mali,2006,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2006/mali-proposition-de-plan-daction-pour-la-mise-en-oeuvre-acceler%C3%A9e-du-pise-2-pour-la,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_plan_pise2_oct06.pdf,mali_plan_pise2_oct06.pdf,531,33913,188366
nep_1799b60184,Plan stratégique 2007-2010 de mise en oeuvre des objectifs de la politique de formation continue des maîtres,Mali,2006,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2006/plan-strat%C3%A9gique-2007-2010-de-mise-en-oeuvre-des-objectifs-de-la-politique-de-formation,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_plan_strategique_2007_2010.pdf,mali_plan_strategique_2007_2010.pdf,538,21169,124798
nep_a0247ff24f,Cadre des dépenses à moyen terme (2010-2012): secteur de l'éducation,Mali,2010,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/cadre-des-d%C3%A9penses-%C3%A0-moyen-terme-2010-2012-secteur-de-l%C3%A9ducation-4934,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_cdmt_2010_2012_education.pdf,mali_cdmt_2010_2012_education.pdf,516,18115,100463
nep_20f8f83c95,Programme d'Investissement pour le Secteur de l'Education PISE: descriptif de la troisième phase (2010-2012),Mali,2010,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/programme-dinvestissement-pour-le-secteur-de-leducation-pise-descriptif-de-la-troisi%C3%A8me-phase,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_pise_iii_descriptif.pdf,mali_pise_iii_descriptif.pdf,539,34250,220977
nep_72e83e9c15,Programme décennal de développement de la formation professionnelle pour l'emploi (PRODEFPE). 1ère phase: Programme triennal 2015-2017,Mali,2015,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2015/programme-d%C3%A9cennal-de-d%C3%A9veloppement-de-la-formation-professionnelle-pour-lemploi-prodefpe-1%C3%A8re,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_prodefpe_2015_2017.pdf,mali_prodefpe_2015_2017.pdf,541,26690,161944
nep_f86cd5915c,Programme intérimaire de relance du secteur de l'éducation et de la formation professionnelle - Durée: 2 ans (2015-2016),Mali,2015,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2015/programme-int%C3%A9rimaire-de-relance-du-secteur-de-l%C3%A9ducation-et-de-la-formation-professionnelle,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali-interim-education-plan.pdf,mali-interim-education-plan.pdf,543,17291,115771
nep_18a54d74e1,Plan de réponse à la Covid-19 des ministères en charge de l'éducation 2020-2021,Mali,2020,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/plan-de-r%C3%A9ponse-%C3%A0-la-covid-19-des-minist%C3%A8res-en-charge-de-l%C3%A9ducation-2020-2021-7144,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_strategie_covid_education.pdf,mali_strategie_covid_education.pdf,536,2570,17816
nep_a6baea6e89,"Programme décennal de développement de l’éducation et de la formation professionnelle deuxième génération (PRODEC 2), 2019-2028",Mali,2020,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/programme-d%C3%A9cennal-de-d%C3%A9veloppement-de-l%E2%80%99%C3%A9ducation-et-de-la-formation-professionnelle-deuxi%C3%A8me,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali-prodec2_2019-2028.pdf,mali-prodec2_2019-2028.pdf,542,66520,433116
nep_3b7fb7cfce,Requête de financement accéléré COVID-19 et document de programme. Mali,Mali,2020,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/requ%C3%AAte-de-financement-acc%C3%A9l%C3%A9r%C3%A9-covid-19-et-document-de-programme-mali-6999,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mali_2020-07-requete-financement-accelere-covid-19-document-programme.pdf,mali_2020-07-requete-financement-accelere-covid-19-document-programme.pdf,547,8160,49677
nep_e19e800956,Further and Higher Education Strategy 2020: Recommendations of the National Commission for Higher Education,Malta,2009,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/further-and-higher-education-strategy-2020-recommendations-national-commission-higher-education,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malta_further_higher_education_strategy_2020.pdf,malta_further_higher_education_strategy_2020.pdf,525,31556,204519
nep_4a7a28df8f,Special schools reform,Malta,2009,"English,Maltese",National Education Plans,http://planipolis.iiep.unesco.org/en/2009/special-schools-reform-4895,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malta_special_schools_reform_mlt.pdf,malta_special_schools_reform_mlt.pdf,549,8219,48902
nep_e29945bc92,Special schools reform,Malta,2009,"English,Maltese",National Education Plans,http://planipolis.iiep.unesco.org/en/2009/special-schools-reform-4895,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malta_special_schools_reform_eng.pdf,malta_special_schools_reform_eng.pdf,548,6703,43338
nep_a2a41ea5bc,An Early School Leaving Strategy for Malta,Malta,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/early-school-leaving-strategy-malta-5711,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malta_early-school-leaving-strategy.pdf,malta_early-school-leaving-strategy.pdf,512,39527,251125
nep_38dca1a791,A strategic plan for the prevention of early school leaving in Malta 2014,Malta,2014,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2014/strategic-plan-prevention-early-school-leaving-malta-2014-6022,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malta_strategic_plan_for_the_prevention_of_early_school_leaving_2014.pdf,malta_strategic_plan_for_the_prevention_of_early_school_leaving_2014.pdf,513,21163,134286
nep_be243e5655,"Framework for the education strategy for Malta 2014-2024: Sustaining foundations, creating alternatives, increasing employability",Malta,2014,"English,Maltese",National Education Plans,http://planipolis.iiep.unesco.org/en/2014/framework-education-strategy-malta-2014-2024-sustaining-foundations-creating-alternatives,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malta_framework_for_the_education_strategy_2014_2024.pdf,malta_framework_for_the_education_strategy_2014_2024.pdf,523,1877,12455
nep_bf26d89f88,"Framework for the education strategy for Malta 2014-2024: Sustaining foundations, creating alternatives, increasing employability",Malta,2014,"English,Maltese",National Education Plans,http://planipolis.iiep.unesco.org/en/2014/framework-education-strategy-malta-2014-2024-sustaining-foundations-creating-alternatives,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malta-framework_for_the_education_and_training_strategy_2014_2024_maltese.pdf,malta-framework_for_the_education_and_training_strategy_2014_2024_maltese.pdf,524,2296,14383
nep_63ef7a6b78,National lifelong learning strategy 2023-2030,Malta,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/national-lifelong-learning-strategy-2023-2030,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malta_National-LL-Strategy.pdf,malta_National-LL-Strategy.pdf,534,7320,48019
nep_ef4cb6ee04,National education strategy 2024-2030. Visioning the future by transforming education,Malta,2024,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/national-education-strategy-2024-2030-visioning-future-transforming-education,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malta_NATIONAL-EDUCATION-strategy.pdf,malta_NATIONAL-EDUCATION-strategy.pdf,532,12448,81422
nep_d9a5bafb0b,Digital Education Strategy 2025-2030,Malta,2025,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2025/digital-education-strategy-2025-2030,http://planipolis.iiep.unesco.org/sites/default/files/ressources/malta_Digital_Education_Strategy_202%E2%80%932030.pdf,malta_Digital_Education_Strategy_202_2030.pdf,517,8457,58852
nep_f6b7d7a1ac,Education sector plan Republic of the Marshall Islands 2020-2023,Marshall Islands,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/education-sector-plan-republic-marshall-islands-2020-2023,http://planipolis.iiep.unesco.org/sites/default/files/ressources/marshall_islands_Education%20sector%20plan%202020-2023.%20Republic%20of%20the%20Marshall%20Islands.pdf,marshall_islands_Education sector plan 2020-2023. Republic of the Marshall Islands.pdf,520,35222,221054
nep_95f16d2006,Programme national de développement du secteur éducatif 2001/2010 PNDSE. Tome 1 : diagnostic et stratégie. Tome 2: Plan d'action par composante,Mauritania,2001,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2001/programme-national-de-d%C3%A9veloppement-du-secteur-%C3%A9ducatif-20012010-pndse-tome-1-diagnostic-et,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mauritania_pndse.pdf,mauritania_pndse.pdf,546,105471,636981
nep_76595d26e2,Stratégie nationale de développement de la formation technique et professionnelle (SNDFTP) 2010-2020,Mauritania,2010,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/strategie-nationale-de-developpement-de-la-formation-technique-et-professionnelle-sndftp-2010,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mauritania_Strategie_Nationale_Developpement_FTP_2010_2020.pdf,mauritania_Strategie_Nationale_Developpement_FTP_2010_2020.pdf,551,26732,172507
nep_e5f3915383,Programme national de développement du secteur de l'éducation (PNDSE II) 2011-2020,Mauritania,2011,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/programme-national-de-d%C3%A9veloppement-du-secteur-de-l%C3%A9ducation-pndse-ii-2011-2020-7179,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mauritania-pndseii_2011-2020.pdf,mauritania-pndseii_2011-2020.pdf,544,61517,373032
nep_c62b8219c6,Programme national de développement du secteur educatif 2011-2020 (PNDSE II). Plan d'action triennal (2012-2014): document,Mauritania,2011,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/programme-national-de-d%C3%A9veloppement-du-secteur-educatif-2011-2020-pndse-ii-plan-daction,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mauritania_pndseii_2011-2020_pa_2012_2014.pdf,mauritania_pndseii_2011-2020_pa_2012_2014.pdf,545,63655,367953
nep_0dd5b89e87,Plan d’action triennal budgétisé du secteur de l’éducation 2019-2021,Mauritania,2018,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2018/plan-d%E2%80%99action-triennal-budg%C3%A9tis%C3%A9-du-secteur-de-l%E2%80%99%C3%A9ducation-2019-2021-7092,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mauritania-esp-action_plan.pdf,mauritania-esp-action_plan.pdf,537,25043,126689
nep_5333160a52,Stratégie nationale de l'enseignement supérieur à l'horizon 2030,Mauritania,2022,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2022/strategie-nationale-de-lenseignement-superieur-lhorizon-2030,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mauritania_strategie_enseignement_superieur_2030.pdf,mauritania_strategie_enseignement_superieur_2030.pdf,552,35117,225394
nep_6c0269f637,Feuille de route pour l’inclusion des réfugiés maliens dans le système éducatif mauritanien 2025-2027,Mauritania,2025,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2025/feuille-de-route-pour-linclusion-des-refugies-maliens-dans-le-systeme-educatif-mauritanien,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Mauritania_Feuille%20de%20Route_Inclusion%20des%20R%C3%A9figi%C3%A9s_Education_2025.pdf,Mauritania_Feuille de Route_Inclusion des Réfigiés_Education_2025.pdf,522,12620,80328
nep_45fc957820,Tertiary Education Commission Strategic Plan 2007 - 2011,Mauritius,2007,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/tertiary-education-commission-strategic-plan-2007-2011-4077,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mauritius_tertiary_ed.pdf,mauritius_tertiary_ed.pdf,553,133,1593
nep_10b55c9b09,Education and human resources strategy plan 2008-2020,Mauritius,2009,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/education-and-human-resources-strategy-plan-2008-2020-4894,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mauritius_ehrsp_2008_2020.pdf,mauritius_ehrsp_2008_2020.pdf,518,49301,322082
nep_0fd9c12f40,New strategy for prevocational education,Mauritius,2011,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2011/new-strategy-prevocational-education-5266,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mauritius_prevoc2011.pdf,mauritius_prevoc2011.pdf,535,4954,30673
nep_a9a09e9896,Tertiary education strategic plan 2013-2025,Mauritius,2013,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2013/tertiary-education-strategic-plan-2013-2025,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mauritius_tertiary-education-strategic-plan.pdf,mauritius_tertiary-education-strategic-plan.pdf,554,10739,75281
nep_23d3705e48,Inspiring every child (Nine Years of Continuous Basic Education NYCBE),Mauritius,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/inspiring-every-child-nine-years-continuous-basic-education-nycbe-6715,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mauritius_nycbe.pdf,mauritius_nycbe.pdf,528,11664,75544
nep_e0103b3fa2,Programa Nacional de Educación 2001-2006,Mexico,2001,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2001/programa-nacional-de-educaci%C3%B3n-2001-2006-3690,http://planipolis.iiep.unesco.org/sites/default/files/ressources/mexico_programa_nacional_de_educacion_2001-2006.pdf,mexico_programa_nacional_de_educacion_2001-2006.pdf,592,104061,663575
