doc_id,title,country,year,languages,resource_type,planipolis_page_url,document_url,local_filename,rights_publication_mode,source_row_number,rights_signal_class,rights_signal_name,rights_confidence,rights_evidence_location,rights_evidence_pages,rights_evidence_snippet
nep_7b27ad26c2,Second education response plan for refugees and host communities in Uganda 2021/22-2024/25,Uganda,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/second-education-response-plan-refugees-and-host-communities-uganda-202122-202425,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uganda_second_education_response_plan_for_refugees_and_host_communities_2023_eng.pdf,uganda_second_education_response_plan_for_refugees_and_host_communities_2023_eng.pdf,snippet_search_ok,826,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_51c9c13b29,Strategic Action Plan of the Ministry of Education and Science of Ukraine by 2027,Ukraine,2023,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2023/strategic-action-plan-ministry-education-and-science-ukraine-2027,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Ukraine_strategy_mon_2027_eng.pdf,Ukraine_strategy_mon_2027_eng.pdf,snippet_search_ok,829,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_f3975a0eb3,Educating the next generation of Emiratis: a master plan for UAE higher education [Arabic],United Arab Emirates,2007,Arabic,National Education Plans,http://planipolis.iiep.unesco.org/en/2007/educating-next-generation-emiratis-master-plan-uae-higher-education-arabic-4709,http://planipolis.iiep.unesco.org/sites/default/files/ressources/united_arab_emirates_higher_education_plan.pdf,united_arab_emirates_higher_education_plan.pdf,snippet_search_ok,722,copyright_notice,copyright_notice,low,ocr_full_text,,"s enrollment increases, the gap between actual funding and the support that is needed grows wider, putting additional pressure on institutions’ capacity to maintain academic quality. 13 Figure 1: The Relationship Between Enrollment Growth, Funding and Quality © Ministry of Higher Education and Scientific Research The implications of the diagram are very evident. If there is no additional funding, then institutions must limit current enrollment to protect long-term quality. Any additional growth in enrollment adds to th"
nep_3f563af7b5,Ministry Strategic Plan 2008-2010: executive summary [Arabic],United Arab Emirates,2008,Arabic,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/ministry-strategic-plan-2008-2010-executive-summary-arabic-4359,http://planipolis.iiep.unesco.org/sites/default/files/ressources/united_arab_emirates_strategic_plan2008-2010arabic.pdf,united_arab_emirates_strategic_plan2008-2010arabic.pdf,snippet_search_ok,778,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_c68ea94b59,Strategic plan 2008 - 2012 (reviewed and revised 2010),United Arab Emirates,2010,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/strategic-plan-2008-2012-reviewed-and-revised-2010-5550,http://planipolis.iiep.unesco.org/sites/default/files/ressources/united_arab_emirates_caa_strategic_plan_2008-2012.pdf,united_arab_emirates_caa_strategic_plan_2008-2012.pdf,snippet_search_ok,838,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_75615180fa,The Ministry of Education strategy 2010-2020: aiming in accomplishing a score of 10/10 in all of its initiatives,United Arab Emirates,2010,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2010/ministry-education-strategy-2010-2020-aiming-accomplishing-score-1010-all-its-initiatives-5245,http://planipolis.iiep.unesco.org/sites/default/files/ressources/united_arab_emirates_strategy_2010-2020.pdf,united_arab_emirates_strategy_2010-2020.pdf,snippet_search_ok,856,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_087c7f4856,Uruguay. Plan de desarrollo educativo 2020-2024,Uruguay,2020,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/uruguay-plan-de-desarrollo-educativo-2020-2024-7008,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uruguay_tomo_1_motivos_presupuesto_2020-2024.pdf,uruguay_tomo_1_motivos_presupuesto_2020-2024.pdf,snippet_search_ok,875,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_c8ab0a2da6,Uruguay. Plan de desarrollo educativo 2020-2024,Uruguay,2020,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/uruguay-plan-de-desarrollo-educativo-2020-2024-7008,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uruguay_tomo_2_anexos_presupuesto_2020-2024.pdf,uruguay_tomo_2_anexos_presupuesto_2020-2024.pdf,snippet_search_ok,876,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_ff6b2e475e,Uruguay. Plan de desarrollo educativo 2020-2024,Uruguay,2020,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/uruguay-plan-de-desarrollo-educativo-2020-2024-7008,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uruguay_tomo_3_articulado_presupuesto_2020-2024.pdf,uruguay_tomo_3_articulado_presupuesto_2020-2024.pdf,snippet_search_ok,877,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_659d363a7e,Plan de Política Educativa Nacional 2020-2025,Uruguay,2021,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2021/plan-de-pol%C3%ADtica-educativa-nacional-2020-2025-7441,http://planipolis.iiep.unesco.org/sites/default/files/ressources/plan_de_politica_educativa_nacional_2020-2025_2.pdf,plan_de_politica_educativa_nacional_2020-2025_2.pdf,snippet_search_ok,799,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_376444305f,Republic of Uzbekistan Education Sector Plan for 2013-2017,Uzbekistan,2013,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2013/republic-uzbekistan-education-sector-plan-2013-2017-6251,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uzbekistan_education_sector_plan_2013-2017.pdf,uzbekistan_education_sector_plan_2013-2017.pdf,snippet_search_ok,820,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_9c92c7ec25,Education sector plan 2019–2023,Uzbekistan,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/education-sector-plan-2019%E2%80%932023-6730,http://planipolis.iiep.unesco.org/sites/default/files/ressources/uzbekistan_esp_2019-2023.pdf,uzbekistan_esp_2019-2023.pdf,snippet_search_ok,746,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_bb34ee7631,Education master plan 2000-2010,Vanuatu,1999,English,National Education Plans,http://planipolis.iiep.unesco.org/en/1999/education-master-plan-2000-2010-4792,http://planipolis.iiep.unesco.org/sites/default/files/ressources/vanuatu_education_master_plan_2000-2010.pdf,vanuatu_education_master_plan_2000-2010.pdf,snippet_search_ok,736,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_9a8d1d971c,Vanuatu Education Sector Strategy (VESS) 2007-2016 - Incorporating the Ministry of Education Corporate Plan and Medium-Term Expenditure Framework for 2007-2009 (working draft),Vanuatu,2006,"English,French",National Education Plans,http://planipolis.iiep.unesco.org/en/2006/vanuatu-education-sector-strategy-vess-2007-2016-incorporating-ministry-education-corporate,http://planipolis.iiep.unesco.org/sites/default/files/ressources/vanuatu-education_sector_strategy.pdf,vanuatu-education_sector_strategy.pdf,snippet_search_ok,879,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_068fca697a,Vanuatu TVET Sector Strengthening Program: Phase 2 Programme Design: Draft,Vanuatu,2008,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2008/vanuatu-tvet-sector-strengthening-program-phase-2-programme-design-draft-5676,http://planipolis.iiep.unesco.org/sites/default/files/ressources/vanuatu_tvet_sector_strengthening_programme_phase-2-programme-design-part-1.pdf,vanuatu_tvet_sector_strengthening_programme_phase-2-programme-design-part-1.pdf,snippet_search_ok,882,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_6dffb88e53,Vanuatu education road map - Feuille de route de l'éducation de Vanuatu,Vanuatu,2009,French,National Education Plans,http://planipolis.iiep.unesco.org/en/2009/vanuatu-education-road-map-feuille-de-route-de-l%C3%A9ducation-de-vanuatu-5543,http://planipolis.iiep.unesco.org/sites/default/files/ressources/vanuatu_education_road_map_2009.pdf,vanuatu_education_road_map_2009.pdf,snippet_search_ok,883,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_7bef19951b,Vanuatu Education Sector Program: design document,Vanuatu,2012,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2012/vanuatu-education-sector-program-design-document-5542,http://planipolis.iiep.unesco.org/sites/default/files/ressources/vanuatu_education_sector_program_2012.pdf,vanuatu_education_sector_program_2012.pdf,snippet_search_ok,878,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_414368cc99,Post school education and training strategy (PSET) policy 2016-2020,Vanuatu,2016,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2016/post-school-education-and-training-strategy-pset-policy-2016-2020-7061,http://planipolis.iiep.unesco.org/sites/default/files/ressources/vanuatu_pset-policy.pdf,vanuatu_pset-policy.pdf,snippet_search_ok,809,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_b141fa4ebd,Interim Vanuatu Education and Training Sector Strategy (VETSS) 2017-2018 - Stratégie Sectorielle Provisoire de l’Education et de la Formation de Vanuatu (SSPEFV) 2017-2018,Vanuatu,2017,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2017/interim-vanuatu-education-and-training-sector-strategy-vetss-2017-2018-strat%C3%A9gie-sectorielle,http://planipolis.iiep.unesco.org/sites/default/files/ressources/vanuatu_interim_education_sector_strategy_french_and_english_2017-2018.pdf,vanuatu_interim_education_sector_strategy_french_and_english_2017-2018.pdf,snippet_search_ok,768,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_d93838cc4e,Climate change strategy for the Ministry of Education and Training Skills Centres: mainstreaming climate change management into skills development activities in Vanuatu’s technical and vocational education and training sector,Vanuatu,2019,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2019/climate-change-strategy-ministry-education-and-training-skills-centres-mainstreaming-climate,http://planipolis.iiep.unesco.org/sites/default/files/ressources/vanuatu_Climate-Change-Strategy.pdf,vanuatu_Climate-Change-Strategy.pdf,snippet_search_ok,717,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_65b3039275,Covid-19 contingency plan 2020,Vanuatu,2020,English,National Education Plans,http://planipolis.iiep.unesco.org/en/2020/covid-19-contingency-plan-2020-6972,http://planipolis.iiep.unesco.org/sites/default/files/ressources/vanuatu_2020_05_07_moet_covid-19_contingeny_plan_2020.pdf,vanuatu_2020_05_07_moet_covid-19_contingeny_plan_2020.pdf,snippet_search_ok,718,copyright_notice,copyright_notice,low,ocr_full_text,,"eir children every day about hygiene, social distancing or walking about 5|Page | and mingling with peers and respecting instructions from authorities. Parents or guardians should support their children’s learning by providing or ensuring these are available: © Space to study or do school work at home: *"" Table # Chair or mat oO Internet Access Oo Tablet Oo Laptop o Radio/TV/Newspaper o Solar Lamps The Home-school package budget reflects some of the key strategic steps the team have to put in place although given the v"
nep_26e7228639,Vanuatu Education and Training Sector Strategic Plan 2021-2030,Vanuatu,2021,"English,French",National Education Plans,http://planipolis.iiep.unesco.org/en/2021/vanuatu-education-and-training-sector-strategic-plan-2021-2030-7009,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Vanuatu%20Education%20%26%20Training%20Sector%20Strategy%20-%20French_2021%20-%202030.pdf,Vanuatu Education _ Training Sector Strategy - French_2021 - 2030.pdf,snippet_search_ok,881,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_aa2acfc324,Vanuatu Education and Training Sector Strategic Plan 2021-2030,Vanuatu,2021,"English,French",National Education Plans,http://planipolis.iiep.unesco.org/en/2021/vanuatu-education-and-training-sector-strategic-plan-2021-2030-7009,http://planipolis.iiep.unesco.org/sites/default/files/ressources/Vanuatu%20Education%20%26%20Training%20Sector%20Strategy%20-%20English_2021%20-%202030.pdf,Vanuatu Education _ Training Sector Strategy - English_2021 - 2030.pdf,snippet_search_ok,880,no_rights_signal,no_rights_signal,low,ocr_full_text,,
nep_5d5e5bc56c,Plan estratégico de tecnologías de información y comunicaciones para el sector educativo nacional 2002 - 2007,Venezuela,2002,Spanish,National Education Plans,http://planipolis.iiep.unesco.org/en/2002/plan-estrat%C3%A9gico-de-tecnolog%C3%ADas-de-informaci%C3%B3n-y-comunicaciones-para-el-sector-educativo,http://planipolis.iiep.unesco.org/sites/default/files/ressources/venezuela_peticsen.pdf,venezuela_peticsen.pdf,snippet_search_ok,800,copyright_notice,copyright_notice,low,ocr_full_text,,"orma de software, estarán disponibles para uso libre por cualquier institución de educación superior. ËQGLFHHQ&RPXQLFDFLRQHV g ef ci cY d jd kl d gh b ^^ a `^ ki mn c }d YZ hc k o st o a _^ fp cY cd hr q k g ukl   ¢¡   a ]^ ab ^ g vq § ̈ m a g ~ ¤¥ £ © yc ¦ ¥ l a ^^ g ¥vq § ̈ g ~¤¥ £ yc ¦ ` ^ l k¢ vq§ ̈ j « d¡  h _ ^ ]^ \[ [ k| g vq kY cY cv c d ll w ok fp g l hr q c h mn hc k o k o gi fp c v go x kz { k md kv cY cd rh q yk k   b   ^^ ^                      YZ"
